Name,Trigger,AttackName,Impact,Puncture,Slash,Cold,Electricity,Heat,Toxin,Blast,Corrosive,Gas,Magnetic,Radiation,Viral,Void,BaseDamage,BaseDps,TotalDamage,CritChance,CritMultiplier,AvgShotDmg,BurstDps,SustainedDps,LifetimeDmg,StatusChance,ForcedProcs,AvgProcCount,AvgProcPerSec,Multishot,FireRate,ChargeTime,Disposition,Mastery,Magazine,AmmoPickup,AmmoMax,Reload,ShotType,ShotSpeed,PunchThrough,Accuracy,Introduced,IntroducedDate,Slot,Class,AmmoType,Range,InternalName,Family,FalloffStart,FalloffEnd,FalloffReduction
Hystrix Prime,Auto,Fire Quill,2.76,39.56,3.68,0,0,0,0,0,0,0,0,0,0,0,46,322,46,0.28,2.2,61.456,430.192,253.05411764706,20649.216,0.2,nil,1.2,8.4,1,7,0,0.7,12,16,40,320,1.6,Projectile,80,0,14.3,Update 31.7,2022-07-16,Secondary,Pistol,Secondary,0,/Lotus/Weapons/Tenno/Pistols/PrimeHystrix/PrimeHystrixWeapon,Hystrix,0,inf,1
Hystrix Prime,Auto,Electric Quill,2.76,39.56,3.68,0,0,0,0,0,0,0,0,0,0,0,46,322,46,0.28,2.2,61.456,430.192,253.05411764706,20649.216,0.2,nil,1.2,8.4,1,7,0,0.7,12,16,40,320,1.6,Projectile,80,0,14.3,Update 31.7,2022-07-16,Secondary,Pistol,Secondary,0,/Lotus/Weapons/Tenno/Pistols/PrimeHystrix/PrimeHystrixWeapon,Hystrix,0,inf,1
Ocucor,Held,Normal Attack,0,1,0,0,0,0,0,0,0,0,0,10,0,0,11,132,11,0.16,1.8,12.408,148.896,128.35862068966,8933.76,0.24,nil,0.24,2.88,1,12,0,1.2,8,60,40,300,1.6,Discharge,inf,0,100,Update 24.0,2018-11-08,Secondary,Pistol,Secondary,20,/Lotus/Weapons/Corpus/Pistols/CrpSentExperimentPistol/CrpSentExperimentPistol,Ocucor,0,inf,1
Angstrum,Charge,Single Rocket Impact,0,0,0,0,0,0,0,200,0,0,0,0,0,0,200,400,200,0.16,2,232,464,174,4872,0.22,nil,0.22,0.22,1,2,0.5,1.35,4,3,3,18,2.5,Projectile,150,0,26.7,Update 13.3,2014-05-14,Secondary,Pistol,Secondary,0,/Lotus/Weapons/Corpus/Pistols/CrpHandRL/CorpusHandRocketLauncher,Angstrum,0,inf,1
Angstrum,Charge,Single Rocket Explosion,0,0,0,0,0,0,0,250,0,0,0,0,0,0,250,500,250,0.16,2,290,580,217.5,6090,0.22,nil,0.22,0.22,1,2,0.5,1.35,4,3,3,18,2.5,AoE,inf,0,26.7,Update 13.3,2014-05-14,Secondary,Pistol,Secondary,3.6,/Lotus/Weapons/Corpus/Pistols/CrpHandRL/CorpusHandRocketLauncher,Angstrum,0,3.6,0.4
Secura Dual Cestra,Auto-Spool,Normal Attack,5.6,22.4,0,0,0,0,0,0,0,0,0,0,0,0,28,350,28,0.16,1.6,30.688,383.6,281.11145038168,18412.8,0.28,nil,0.28,3.5,1,12.5,0,1.3,10,120,40,480,3.5,Projectile,100,0,20,Update 15.5,2014-11-27,Secondary,Dual Pistols,Secondary,0,/Lotus/Weapons/Syndicates/PerrinSequence/Pistols/PSDualCestra,Dual Cestra,0,inf,1
Athodai,Auto / Burst,Normal Attack,0,22,0,0,0,48,0,0,0,0,0,0,0,0,70,350,70,0.32,2,92.4,462,326.11764705882,6652.8,0.08,nil,0.08,0.4,1,5,0,1.05,10,24,40,48,2,Hit-Scan,inf,0,50,Hotfix 28.2.1,2020-08-01,Secondary,Pistol,Secondary,300,/Lotus/Weapons/Tenno/Pistols/TnJetTurbine/TnJetTurbinePistolWeapon,Athodai,0,inf,1
Athodai,Auto / Burst,Alt-Fire,0,0,0,0,0,88,0,0,0,0,0,0,0,0,88,1056,88,0.18,2,103.84,1246.08,623.04,7476.48,0.24,nil,0.24,2.88,1,12,0,1.05,10,24,40,48,2,Discharge,inf,2,100,Hotfix 28.2.1,2020-08-01,Secondary,Pistol,Secondary,13,/Lotus/Weapons/Tenno/Pistols/TnJetTurbine/TnJetTurbinePistolWeapon,Athodai,0,inf,1
Sicarus Prime,Burst,Normal Attack,20,15,15,0,0,0,0,0,0,0,0,0,0,0,50,469,50,0.25,2,187.5,586.25,329.04583723106,43875,0.2,nil,0.2,1.876,1,9.38,0,1.15,14,24,40,210,2,Hit-Scan,inf,0,25,Update 11.0,2013-11-20,Secondary,Pistol,Secondary,300,/Lotus/Weapons/Tenno/Pistols/PrimeSicarus/PrimeSicarusPistol,Sicarus,0,inf,1
Prisma Angstrum,Charge,Single Rocket Impact,0,0,0,0,0,0,0,200,0,0,0,0,0,0,200,400,200,0.18,2.2,243.2,486.4,304,5107.2,0.26,nil,0.26,0.37142857142857,1,2,0.2,1.3,8,3,3,18,1.8,Projectile,150,0,26.7,Update 21.7,2017-09-09,Secondary,Pistol,Secondary,0,/Lotus/Weapons/Corpus/Pistols/CrpHandRL/PrismaAngstrum,Angstrum,0,inf,1
Prisma Angstrum,Charge,Single Rocket Explosion,0,0,0,0,0,0,0,250,0,0,0,0,0,0,250,500,250,0.18,2.2,304,608,380,6384,0.26,nil,0.26,0.37142857142857,1,2,0.2,1.3,8,3,3,18,1.8,AoE,inf,0,26.7,Update 21.7,2017-09-09,Secondary,Pistol,Secondary,3.6,/Lotus/Weapons/Corpus/Pistols/CrpHandRL/PrismaAngstrum,Angstrum,0,3.6,0.4
Hikou,Auto,Normal Attack,2.6,15.6,7.8,0,0,0,0,0,0,0,0,0,0,0,26,173.42,26,0.04,1.6,26.624,177.58208,142.05145885411,6123.52,0.1,nil,0.1,0.667,1,6.67,0,1.3,2,20,40,210,0.75,Projectile,70,0,100,Update 9.0,2013-07-13,Secondary,Thrown,Secondary,0,/Lotus/Weapons/Tenno/ThrowingWeapons/TennoStars,Hikou,0,inf,1
Akzani,Auto,Normal Attack,1.8,8.4,1.8,0,0,0,0,0,0,0,0,0,0,0,12,240,12,0.14,2,13.68,273.6,195.42857142857,6840,0.14,nil,0.14,2.8,1,20,0,1.52,4,100,40,400,2,Hit-Scan,inf,0,16.7,Update 14.0,2014-07-18,Secondary,Dual Pistols,Secondary,300,/Lotus/Weapons/Tenno/Pistols/HarlequinGun/HarlequinPistols,Akzani,0,inf,1
Ballistica Prime,Burst / Charge,Normal Shot,2,22,16,0,0,0,0,0,0,0,0,0,0,0,40,532.8,160,0.2,2,192,639.36,426.38212737579,11616,0.15,nil,0.6,1.998,4,3.33,0,1.2,14,32,40,210,1.2,Projectile,70,0,4,Update 21.6,2017-08-29,Secondary,Crossbow,Secondary,0,/Lotus/Weapons/Tenno/Pistols/PrimeBallistica/PrimeBallistica,Ballistica,0,inf,1
Ballistica Prime,Burst / Charge,Charged Shot,3.8,41.8,30.4,0,0,0,0,0,0,0,0,0,0,0,76,1012.32,304,0.2,2,364.8,456,384,22070.4,0.15,nil,0.6,0.5453056768559,4,3.33,0.8,1.2,14,32,40,210,1.2,Projectile,140,1,4,Update 21.6,2017-08-29,Secondary,Crossbow,Secondary,0,/Lotus/Weapons/Tenno/Pistols/PrimeBallistica/PrimeBallistica,Ballistica,0,inf,1
Brakk,Semi-Auto,Normal Attack,9,5,6,0,0,0,0,0,0,0,0,0,0,0,20,1000,200,0.17,2,234,1170,570.73170731707,50310,0.051,nil,0.51,2.55,10,5,0,1.25,6,5,20,210,1.05,Hit-Scan,inf,0,7.7,Update 10.6,2013-10-30,Secondary,Shotgun Sidearm,Secondary,300,/Lotus/Weapons/Grineer/Pistols/GrineerHandShotgun/GrineerHandCannon,Brakk,11,22,0.6
Cycron,Held,Normal Attack,0,8,5,0,0,0,0,0,0,0,0,10,0,0,23,276,23,0.12,1.8,25.208,302.496,208.61793103448,2016.64,0.3,nil,0.3,3.6,1,12,0,1.2,8,40,0,0,2,Discharge,inf,1,100,Update 20.3,2017-04-26,Secondary,Pistol,None,24,/Lotus/Weapons/Corpus/Pistols/CrpChargeGun/CrpChargeGun,Cycron,0,inf,1
Velox,Auto,Normal Attack,4.32,8.16,11.52,0,0,0,0,0,0,0,0,0,0,0,24,360,24,0.14,1.8,26.688,400.32,245.74099009901,13237.248,0.22,nil,0.22,3.3,1,15,0,1.2,8,62,40,434,2.6,Hit-Scan,inf,0,25,Update 28.0,2020-06-11,Secondary,Pistol,Secondary,300,/Lotus/Weapons/Tenno/Pistols/TnOdaliskSmg/TnOdaliskSmgPistol,Velox,0,inf,1
Detron,Semi-Auto,Normal Attack,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,932.4,280,0.04,1.5,285.6,951.048,559.67045253928,61404,0.1286,nil,0.9002,2.997666,7,3.33,0,1.15,6,5,20,210,1.05,Projectile,150,0,7.1,Hotfix 11.5.5,2013-12-31,Secondary,Shotgun Sidearm,Secondary,0,/Lotus/Weapons/Corpus/Pistols/CorpusHandShotgun/CorpusHandCannon,Detron,13,22,0.6231
Pox,Auto,Spore Impact,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,104,50,0.01,2,50.5,105.04,69.105263157895,1212,0.35,nil,0.35,0.728,1,2.08,0,1.2,9,4,4,20,1,Projectile,30,0,100,Update: The Silver Grove,2016-08-19,Secondary,Thrown,Secondary,0,/Lotus/Weapons/Infested/Pistols/InfProximityStars/InfProximityStars,Pox,0,inf,1
Pox,Auto,Poison Cloud,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,20,20,0.01,2,20.2,20.2,16.16,484.8,0.35,nil,0.35,0.35,1,1,0,1.2,9,4,4,20,1,AoE,inf,0,100,Update: The Silver Grove,2016-08-19,Secondary,Thrown,Secondary,3.6,/Lotus/Weapons/Infested/Pistols/InfProximityStars/InfProximityStars,Pox,0,3.6,0
Regulators,Auto,Normal Attack,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,50,740,50,0.25,3,75,1110,-nan,-nan,0.1,nil,0.1,1.48,1,14.8,0,0,0,0,0,0,0,Hit-Scan,inf,0,100,Update 23.0,2018-06-15,Secondary,Exalted Weapon,Secondary,50,/Lotus/Powersuits/Cowgirl/SlingerPistols,Regulators,0,inf,1
Akvasto Prime,Semi-Auto,Normal Attack,9.9,9.9,46.2,0,0,0,0,0,0,0,0,0,0,0,66,417.78,66,0.22,2.4,86.328,546.45624,314.32628127696,19164.816,0.22,nil,0.22,1.3926,1,6.33,0,1.2,12,12,40,210,1.4,Hit-Scan,inf,0,16,Hotfix 24.0.6,2018-11-13,Secondary,Dual Pistols,Secondary,300,/Lotus/Weapons/Tenno/Pistols/PrimeVasto/AkPrimeVasto/AkPrimeVastoPistol,Akvasto,0,inf,1
Akstiletto,Auto,Normal Attack,16.8,2.8,8.4,0,0,0,0,0,0,0,0,0,0,0,28,280,28,0.18,1.8,32.032,320.32,229.97333333333,7623.616,0.18,nil,0.18,1.8,1,10,0,0.95,8,28,40,210,1.1,Hit-Scan,inf,0,23.5,Update 12.0,2014-02-05,Secondary,Dual Pistols,Secondary,300,/Lotus/Weapons/Tenno/Pistols/TennoUzi/TennoUzi,Akstiletto,0,inf,1
Synoid Gammacor,Held,Normal Attack,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,240,20,0.2,2,24,288,253.74449339207,23040,0.28,nil,0.28,3.36,1,12,0,1.1,7,80,40,400,1.8,Discharge,inf,0,100,Update 15.5,2014-11-27,Secondary,Pistol,Secondary,40,/Lotus/Weapons/Syndicates/CephalonSuda/Pistols/CSSynoidGammacor,Gammacor,0,inf,1
Kohmak,Auto-Spool,Single Pellet,6,6,18,0,0,0,0,0,0,0,0,0,0,0,30,30,30,0.11,2,33.3,33.3,31.714285714286,8325,0.69,nil,0.69,0.69,1,1,0,1.35,5,40,20,210,2,Hit-Scan,inf,1.5,8,Update 16.0,2015-03-19,Secondary,Shotgun Sidearm,Secondary,300,/Lotus/Weapons/Grineer/Pistols/GrnKohmPistol/GrnKohmPistol,Kohmak,12,24,0.8333
Kohmak,Auto-Spool,Fully Spooled,6,6,18,0,0,0,0,0,0,0,0,0,0,0,30,750,150,0.11,2,166.5,832.5,580.22727272727,23934.375,0.138,nil,0.69,3.45,5,5,0,1.35,5,40,20,210,2,Hit-Scan,inf,0,8,Update 16.0,2015-03-19,Secondary,Shotgun Sidearm,Secondary,300,/Lotus/Weapons/Grineer/Pistols/GrnKohmPistol/GrnKohmPistol,Kohmak,12,24,0.8333
Akarius,Burst,Rocket Impact,68,0,0,0,0,0,0,0,0,0,0,0,0,0,68,289,68,0.06,1.8,142.528,302.872,123.87402862986,4275.84,0.28,nil,0.28,1.19,1,4.25,0,0.95,8,10,5,20,3.4,Projectile,80,0,26.7,Update 25.7,2019-08-29,Secondary,Dual Pistols,Secondary,0,/Lotus/Weapons/Tenno/Pistols/SapientPistol/SapientPistol,Akarius,0,inf,1
Akarius,Burst,Rocket Detonation,0,0,0,0,0,0,0,419,0,0,0,0,0,0,419,1780.75,419,0.06,1.8,878.224,1866.226,763.28261758691,26346.72,0.28,nil,0.28,1.19,1,4.25,0,0.95,8,10,5,20,3.4,AoE,inf,0,26.7,Update 25.7,2019-08-29,Secondary,Dual Pistols,Secondary,7.2,/Lotus/Weapons/Tenno/Pistols/SapientPistol/SapientPistol,Akarius,0,7.2,0.7
Vasto,Semi-Auto,Normal Attack,14.5,14.5,29,0,0,0,0,0,0,0,0,0,0,0,58,290,58,0.2,1.8,67.28,336.4,183.49090909091,14532.48,0.08,nil,0.08,0.4,1,5,0,1.4,4,6,40,210,1,Hit-Scan,inf,0,16,Update 9.3,2013-07-26,Secondary,Pistol,Secondary,300,/Lotus/Weapons/Tenno/Pistol/RevolverPistol,Vasto,0,inf,1
Akjagara Prime,Burst,Normal Attack,3.6,3.6,28.8,0,0,0,0,0,0,0,0,0,0,0,36,360,36,0.18,2.2,87.552,437.76,324.26666666667,31518.72,0.32,nil,0.32,3.2,1,10,0,0.95,12,40,40,320,1.4,Hit-Scan,inf,0.2,33.33,Hotfix 24.2.2,2018-12-18,Secondary,Dual Pistols,Secondary,300,/Lotus/Weapons/Tenno/Pistols/PrimeAkjagara/AkJagaraPrime,Akjagara,0,inf,1
Balefire Charger,Charge,Uncharged Shot,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,416.5,500,0.05,1.5,512.5,426.9125,-nan,-nan,0.1,nil,0.1,0.0833,1,0.833,0,0,0,0,0,0,0,Projectile,80,0,100,Update 24.4,2019-03-08,Secondary,Exalted Weapon,Shields,0,/Lotus/Powersuits/IronFrame/BlastWeapon,Balefire Charger,0,inf,1
Balefire Charger,Charge,Uncharged AoE,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,416.5,500,0.05,1.5,512.5,426.9125,-nan,-nan,0.1,nil,0.1,0.0833,1,0.833,0,0,0,0,0,0,0,AoE,inf,0,100,Update 24.4,2019-03-08,Secondary,Exalted Weapon,Shields,3,/Lotus/Powersuits/IronFrame/BlastWeapon,Balefire Charger,0,3,0
Balefire Charger,Charge,Charged Shot,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1000,833,1000,0.05,1.5,1025,512.5,-nan,-nan,0.1,nil,0.1,0.031245311327832,1,0.833,2,0,0,0,0,0,0,Projectile,80,0,100,Update 24.4,2019-03-08,Secondary,Exalted Weapon,Shields,0,/Lotus/Powersuits/IronFrame/BlastWeapon,Balefire Charger,0,inf,1
Balefire Charger,Charge,Charged Shot AoE,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1000,833,1000,0.05,1.5,1025,512.5,-nan,-nan,0.1,nil,0.1,0.031245311327832,1,0.833,2,0,0,0,0,0,0,AoE,inf,0,100,Update 24.4,2019-03-08,Secondary,Exalted Weapon,Shields,3,/Lotus/Powersuits/IronFrame/BlastWeapon,Balefire Charger,0,3,0
Twin Grakatas,Auto,Normal Attack,4,3.33,2.67,0,0,0,0,0,0,0,0,0,0,0,10,400,20,0.25,2.7,28.5,570,285,18810,0.165,nil,0.33,6.6,2,20,0,1.2,9,120,40,1200,3,Hit-Scan,inf,0,28.6,Update 17.0,2015-07-31,Secondary,Dual Pistols,Secondary,300,/Lotus/Weapons/Grineer/LongGuns/GrineerAssaultRifle/TwinGrakatas,Twin Grakatas,0,inf,1
Twin Kohmak,Auto-Spool,Single Pellet,6,6,18,0,0,0,0,0,0,0,0,0,0,0,30,40.02,30,0.11,2,33.3,44.4222,42.850238982912,10656,0.69,nil,0.69,0.92046,1,1.334,0,1.25,10,80,20,240,2.2,Hit-Scan,inf,1.5,5.7,Update 16.0,2015-03-19,Secondary,Dual Shotguns,Secondary,300,/Lotus/Weapons/Grineer/Pistols/GrnDWUniques/GrnTwinKohmaks,Twin Kohmak,12,24,0.8333
Twin Kohmak,Auto-Spool,Fully Spooled,6,6,18,0,0,0,0,0,0,0,0,0,0,0,30,1000.5,150,0.11,2,166.5,1110.555,846.32235626034,31302,0.138,nil,0.69,4.6023,5,6.67,0,1.25,10,80,20,240,2.2,Hit-Scan,inf,0,5.7,Update 16.0,2015-03-19,Secondary,Dual Shotguns,Secondary,300,/Lotus/Weapons/Grineer/Pistols/GrnDWUniques/GrnTwinKohmaks,Twin Kohmak,12,24,0.8333
Viper Wraith,Auto,Normal Attack,14.4,1.8,1.8,0,0,0,0,0,0,0,0,0,0,0,18,258.84,18,0.19,2,21.42,308.0196,195.54316912138,9424.8,0.09,nil,0.09,1.2942,1,14.38,0,1.4,4,20,40,420,0.8,Hit-Scan,inf,0,28.6,Hotfix 22.8.4,2018-01-11,Secondary,Pistol,Secondary,300,/Lotus/Weapons/Grineer/Pistols/WraithSingleViper/WraithSingleViper,Viper,0,inf,1
Afuris,Auto,Normal Attack,3,14,3,0,0,0,0,0,0,0,0,0,0,0,20,250,20,0.05,2,21,262.5,193.42105263158,5880,0.12,nil,0.12,1.5,1,12.5,0,1.45,4,70,40,210,2,Hit-Scan,inf,0,15.4,Update 5.3,2013-01-10,Secondary,Dual Pistols,Secondary,300,/Lotus/Weapons/Tenno/Akimbo/AkimboAutoPistols,Afuris,0,inf,1
Kuva Kraken,Burst,Normal Attack,32.25,5.375,5.375,0,0,0,0,0,0,0,0,0,0,0,43,291.11,68.8,0.21,2.3,262.7472,592.932848,399.66585806452,60694.6032,0.29,nil,0.29,1.9633,1,6.77,0,1.1,15,21,40,210,1.5,Hit-Scan,inf,0,16,Update 26.0,2019-10-31,Secondary,Pistol,Secondary,300,/Lotus/Weapons/Grineer/KuvaLich/Secondaries/Kraken/KuvaKraken,Kraken,0,inf,1
Kuva Kraken,Burst,Alt-Fire,32.25,5.375,5.375,0,0,0,0,0,0,0,0,0,0,0,43,700.04,68.8,0.21,2.3,87.5824,1425.841472,559.04912083645,20231.5344,0.29,nil,0.29,4.7212,1,16.28,0,1.1,15,21,40,210,2,Hit-Scan,inf,0,8.2,Update 26.0,2019-10-31,Secondary,Pistol,Secondary,300,/Lotus/Weapons/Grineer/KuvaLich/Secondaries/Kraken/KuvaKraken,Kraken,0,inf,1
MK1-Kunai,Auto,Normal Attack,4,30,6,0,0,0,0,0,0,0,0,0,0,0,40,133.2,40,0.05,2,42,139.86,111.91038207642,9240,0.025,nil,0.025,0.08325,1,3.33,0,1.51,0,10,40,210,0.75,Projectile,70,0,100,Update 14.0,2014-07-18,Secondary,Thrown,Secondary,0,/Lotus/Weapons/MK1Series/MK1Kunai,Kunai,0,inf,1
Laetum,Semi-Auto,Normal Attack,64,0,96,0,0,0,0,0,0,0,0,0,0,0,160,400,160,0.22,2.2,202.24,505.6,356.89411764706,44897.28,0.22,nil,0.22,0.55,1,2.5,0,0.5,14,12,40,210,2,Projectile,100,0,16,Update 31.5,2022-04-27,Secondary,Pistol,Secondary,0,/Lotus/Weapons/Tenno/Zariman/Pistols/HeavyPistol/ZarimanHeavyPistol,Laetum,0,inf,1
Laetum,Auto,Incarnon Form,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,667,100,0.22,2.2,126.4,843.088,794.04817301823,54604.8,0.22,nil,0.22,1.4674,1,6.67,0,0.5,14,216,40,216,2,Projectile,40,0,4,Update 31.5,2022-04-27,Secondary,Pistol,Secondary,0,/Lotus/Weapons/Tenno/Zariman/Pistols/HeavyPistol/ZarimanHeavyPistol,Laetum,0,inf,1
Laetum,Semi / Auto,Auto Radial Attack,0,0,0,0,0,0,0,0,0,0,0,300,0,0,300,2001,300,0.22,2.2,379.2,2529.264,1197.7572217837,84182.4,0.22,nil,0.22,1.4674,1,6.67,0,0.5,14,12,40,210,2,AoE,inf,0,16,Update 31.5,2022-04-27,Secondary,Pistol,Secondary,2,/Lotus/Weapons/Tenno/Zariman/Pistols/HeavyPistol/ZarimanHeavyPistol,Laetum,0,2,0.2
Aksomati Prime,Auto-Spool,Fully Spooled,2,8,10,0,0,0,0,0,0,0,0,0,0,0,20,266.6,20,0.24,3,29.6,394.568,319.93513206706,28416,0.18,nil,0.18,2.3994,1,13.33,0,1,12,80,40,880,1.4,Hit-Scan,inf,0,12.5,Hotfix 27.0.4,2019-12-17,Secondary,Dual Pistols,Secondary,300,/Lotus/Weapons/Tenno/Pistols/PrimeAksomati/PrimeAksomati,Aksomati,0,inf,1
Kompressa,Auto,Normal Attack,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,26.64,8,0.06,1.8,8.384,27.91872,18.618686228743,1307.904,0.3,nil,1.2,3.996,4,3.33,0,1.15,8,12,20,144,1.8,Projectile,80,0,3.8,Update 30.5,2021-07-06,Secondary,Pistol,Secondary,0,/Lotus/Weapons/Tenno/Pistols/TnYareliPistol/TnYareliPistolWeapon,Kompressa,0,inf,1
Kompressa,Auto,Explosion,0,0,0,0,0,0,0,0,0,0,0,0,42,0,42,559.44,168,0.06,1.8,176.064,586.29312,390.9924108036,27465.984,0.3,nil,1.2,3.996,4,3.33,0,1.15,8,12,20,144,1.8,AoE,inf,0,3.8,Update 30.5,2021-07-06,Secondary,Pistol,Secondary,2.4,/Lotus/Weapons/Tenno/Pistols/TnYareliPistol/TnYareliPistolWeapon,Kompressa,0,2.4,0.2
Sonicor,Semi-Auto,Projectile Impact,150,0,0,0,0,0,0,0,0,0,0,0,0,0,150,187.5,150,0,1,150,187.5,150,24750,0,nil,1,1.25,1,1.25,0,1.15,2,15,20,150,3,Projectile,80,0,100,Update 17.5,2015-10-01,Secondary,Pistol,Secondary,15,/Lotus/Weapons/Corpus/Pistols/CrpAirPistol/CrpAirPistolArray,Sonicor,0,20,0.8333
Sonicor,Semi-Auto,Explosion,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,62.5,50,0.1,2,55,68.75,55,9075,0.25,nil,2.25,2.8125,1,1.25,0,1.15,2,15,20,150,3,AoE,inf,0,100,Update 17.5,2015-10-01,Secondary,Pistol,Secondary,5,/Lotus/Weapons/Corpus/Pistols/CrpAirPistol/CrpAirPistolArray,Sonicor,0,inf,1
Embolist,Held,Normal Attack,0,0,0,0,0,0,35,0,0,0,0,0,0,0,35,280,35,0.03,1.5,35.525,284.2,245.51308900524,17265.15,0.41,nil,0.41,3.28,1,8,0,1.4,9,33,40,210,1.3,Discharge,inf,0,100,Update 10.0,2013-09-13,Secondary,Pistol,Secondary,9,/Lotus/Weapons/Infested/Pistols/InfestedPistol,Embolist,0,inf,1
Hystrix,Auto,Poison Quill,2.16,30.96,2.88,0,0,0,0,0,0,0,0,0,0,0,36,252,36,0.24,2.2,46.368,324.576,186.13677419355,15579.648,0.1,nil,1.1,7.7,1,7,0,1.2,7,16,40,320,1.7,Projectile,80,0,14.3,Update 22.18,2018-04-20,Secondary,Pistol,Secondary,0,/Lotus/Weapons/Tenno/Pistols/QuillDartgun/QuillDartGunWeapon,Hystrix,0,inf,1
Hystrix,Auto,Ice Quill,2.16,30.96,2.88,0,0,0,0,0,0,0,0,0,0,0,36,252,36,0.24,2.2,46.368,324.576,186.13677419355,15579.648,0.1,nil,1.1,7.7,1,7,0,1.2,7,16,40,320,1.7,Projectile,80,0,14.3,Update 22.18,2018-04-20,Secondary,Pistol,Secondary,0,/Lotus/Weapons/Tenno/Pistols/QuillDartgun/QuillDartGunWeapon,Hystrix,0,inf,1
Hystrix,Auto,Fire Quill,2.4,34.4,3.2,0,0,0,0,0,0,0,0,0,0,0,40,280,40,0.24,2.2,51.52,360.64,206.81863799283,17310.72,0.1,nil,1.1,7.7,1,7,0,1.2,7,16,40,320,1.7,Projectile,80,0,14.3,Update 22.18,2018-04-20,Secondary,Pistol,Secondary,0,/Lotus/Weapons/Tenno/Pistols/QuillDartgun/QuillDartGunWeapon,Hystrix,0,inf,1
Hystrix,Auto,Electric Quill,2.4,34.4,3.2,0,0,0,0,0,0,0,0,0,0,0,40,280,40,0.24,2.2,51.52,360.64,206.81863799283,17310.72,0.1,nil,1.1,7.7,1,7,0,1.2,7,16,40,320,1.7,Projectile,80,0,14.3,Update 22.18,2018-04-20,Secondary,Pistol,Secondary,0,/Lotus/Weapons/Tenno/Pistols/QuillDartgun/QuillDartGunWeapon,Hystrix,0,inf,1
Fusilai,Auto / Semi,Full Auto Mode,0,30.8,46.2,0,0,0,0,0,0,0,0,0,0,0,77,217.91,77,0.23,1.7,89.397,252.99351,183.68357454017,6972.966,0.29,nil,0.29,0.8207,1,2.83,0,1.35,7,6,40,72,0.8,Projectile,50,0,100,Update 22.0,2017-10-12,Secondary,Thrown,Secondary,0,/Lotus/Weapons/Tenno/ThrowingWeapons/GlassKunai/GlassKunaiWeapon,Fusilai,0,inf,1
Fusilai,Semi-Auto,Semi-Auto Mode,0,30.8,46.2,0,0,0,0,0,0,0,0,0,0,0,77,346.5,231,0.03,1.5,234.465,351.6975,219.8109375,6096.09,0.123,nil,0.369,0.5535,3,1.5,0,1.35,7,6,40,72,0.8,Projectile,50,0,100,Update 22.0,2017-10-12,Secondary,Thrown,Secondary,0,/Lotus/Weapons/Tenno/ThrowingWeapons/GlassKunai/GlassKunaiWeapon,Fusilai,0,inf,1
Dual Toxocyst,Semi-Auto,Normal Attack,7.5,60,7.5,0,0,0,0,0,0,0,0,0,0,0,75,75,75,0.05,2,78.75,78.75,65.853658536585,6615,0.37,nil,0.37,0.37,1,1,0,1.35,11,12,40,72,2.35,Hit-Scan,inf,0,16,Update 18.5,2016-03-04,Secondary,Dual Pistols,Secondary,300,/Lotus/Weapons/Infested/Pistols/InfVomitGun/InfVomitGunWep,Dual Toxocyst,0,inf,1
Bronco Prime,Semi-Auto,Normal Attack,40,5,5,0,0,0,0,0,0,0,0,0,0,0,50,1459.5,350,0.06,2,371,1547.07,501.48136142626,79394,0.1286,nil,0.9002,3.753834,7,4.17,0,1.4,4,4,20,210,2,Hit-Scan,inf,0,3.7,Update 9.0,2013-07-13,Secondary,Shotgun Sidearm,Secondary,300,/Lotus/Weapons/Tenno/Pistol/BroncoPrime,Bronco,9,18,0.74
Furis,Auto,Normal Attack,3,14,3,0,0,0,0,0,0,0,0,0,0,0,20,200,20,0.05,2,21,210,150,5145,0.12,nil,0.12,1.2,1,10,0,1.35,2,35,40,210,1.4,Hit-Scan,inf,0,22.2,Vanilla,2012-10-25,Secondary,Pistol,Secondary,300,/Lotus/Weapons/Tenno/Pistol/AutoPistol,Furis,0,inf,1
Lato,Semi-Auto,Normal Attack,7.5,7.5,15,0,0,0,0,0,0,0,0,0,0,0,30,200.1,30,0.1,1.8,32.4,216.108,149.59021688971,7290,0.06,nil,0.06,0.4002,1,6.67,0,1.4,0,15,40,210,1,Hit-Scan,inf,0,18.2,Vanilla,2012-10-25,Secondary,Pistol,Secondary,300,/Lotus/Weapons/Tenno/Pistol/Pistol,Lato,0,inf,1
